Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,GV-N970WF3OC-4GD,Gigabyte,Gigabyte GTX 970 4GB OC Windforce,127,49.1,834238,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,04G-P4-3975-KR,EVGA,EVGA GTX 970 4GB SSC ACX 2.0+,127,49.1,834238,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,TURBO-GTX970-OC-4GD5,Asus,Asus GTX 970 4GB Turbo OC,127,49.1,834238,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,04G-P4-3978-KR,EVGA,EVGA GTX 970 4GB FTW+ GAMING ACX 2.0+ w/BP,127,49.1,834238,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,ZT-90101-10P,Zotac,Zotac GTX 970 4GB Graphics Card,127,49.1,834238,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,,Nvidia,GTX 1060 (Mobile),128,46.7,177775,https://gpu.userbenchmark.com/SpeedTest/164336/NVIDIA-GeForce-GTX-1060
GPU,,Nvidia,GTX Titan,129,46.7,6806,https://gpu.userbenchmark.com/Nvidia-GTX-Titan/Rating/2191
GPU,,AMD,R9 290,130,46.4,68699,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,11227-13-20G,Sapphire,Sapphire R9 290 4GB TRI-X OC,130,46.4,68699,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9290AEDFD,XFX,XFX R9 290 4GB Double Dissipation,130,46.4,68699,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9290AEDBD,XFX,XFX R9 290 4GB Black Double Dissipation,130,46.4,68699,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9 290 GAMING 4G,MSI,MSI R9 290 4GB GAMING,130,46.4,68699,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,11227-04-40G,Sapphire,Sapphire R9 290 4GB VAPOR-X TRI-X OC,130,46.4,68699,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,,AMD,RX 480,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,21260-00-20G,AMD,Sapphire RX 480 8GB,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480M4BFA6,AMD,XFX RX 480 4GB 1266 MHz,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,21260-01-20G,AMD,Sapphire RX 480 4GB,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 8G,AMD,MSI RX 480 8GB,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480M8BBA6,XFX,XFX RX 480 8GB 1328 MHz,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX480M8BFA6,XFX,XFX RX 480 8GB 1288 MHz,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8DFA6,XFX,XFX RX 480 8GB LED 1288 MHz,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P836BM,XFX,XFX RX 480 8GB XXX 1288 MHz,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8DBA6,XFX,XFX RX 480 8GB Black 1338 MHz,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P4JFC6,XFX,XFX RX 480 4GB RS,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8LFB6,XFX,XFX RX 480 8GB RS XXX 1288 MHz,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX480-8G,Asus,Asus RX 480 8GB,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-07-20G,Sapphire,Sapphire RX 480 8GB NITRO+,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-02-20G,Sapphire,Sapphire RX 480 4GB NITRO+,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,100406NT+4GOCL,Sapphire,Sapphire RX 480 4GB NITRO+,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-01-20G,Sapphire,Sapphire RX 480 8GB NITRO+,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,AXRX480 8GBD5-3DH/OC,PowerColor,PowerColor RX 480 8GB Red Devil,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 GAMING X 8G,MSI,MSI RX 480 8GB Gaming X,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 GAMING X 4G,MSI,MSI RX 480 4GB Gaming X,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX 480 ARMOR 8G OC,MSI,MSI RX 480 8GB Armor OC,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX 480 ARMOR 4G OC,MSI,MSI RX 480 4GB Armor OC,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,STRIX-RX480-O8G-GAMING,Asus,Asus RX 480 8GB ROG STRIX OC,131,45.7,261163,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,,Nvidia,GTX 780 4GB,132,45.2,988,https://gpu.userbenchmark.com/SpeedTest/11282/NVIDIA-GeForce-GTX-780
GPU,,Nvidia,GTX 780,133,44.9,50279,https://gpu.userbenchmark.com/Nvidia-GTX-780/Rating/2164
GPU,,AMD,RX 570,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 ARMOR 4G OC,MSI,MSI RX 570 4G Armor OC,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 GAMING X 4G,MSI,MSI RX 570 4GB Gaming X,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,GV-RX570GAMING-4GD,Gigabyte,Gigabyte RX 570 4GB Gaming,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,GV-RX570AORUS-4GD,Gigabyte,Gigabyte RX 570 4GB AORUS,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 ARMOR 8G OC,MSI,MSI RX 570 8G Armor OC,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,ROG-STRIX-RX570-O4G-GAMING,Asus,Asus RX 570 4GB ROG Strix,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,AXRX 570 4GBD5-3DHD/OC,PowerColor,PowerColor RX 570 4GB Red Dragon,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX-570P4DFD6,XFX,XFX RX 570 4GB Twin,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX-570P427D6,XFX,XFX RX 570 4GB Twin,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX-570P4DFDR,XFX,XFX RX 570 4GB Twin,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX-570P8DFD6,XFX,XFX RX 570 4GB Twin XXX,134,44.7,473685,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,,Nvidia,Quadro K6000,135,43.7,1173,https://gpu.userbenchmark.com/Nvidia-Quadro-K6000/Rating/2837
GPU,,Nvidia,GTX 1060 (Mobile Max-Q),136,43.1,36643,https://gpu.userbenchmark.com/SpeedTest/325746/NVIDIA-GeForce-GTX-1060-with-Max-Q-Design
GPU,,Nvidia,GTX 1650,137,42.8,259091,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,G1650VXS4C,MSI,MSI GTX 1650 4GB Ventus XS OC,137,42.8,259091,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,ZT-T16500F-10L,Zotac,Zotac GTX 1650 4GB OC Compact,137,42.8,259091,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,PH-GTX1650-O4G,Asus,Asus GTX 1650 4GB Phoenix,137,42.8,259091,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,GV-N1650OC-4GD,Gigabyte,Gigabyte GTX 1650 4GB OC,137,42.8,259091,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,GV-N1650IXOC-4GD,Gigabyte,Gigabyte GTX 1650 4GB Mini ITX OC,137,42.8,259091,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,04G-P4-1153-KR,EVGA,EVGA GTX 1650 4GB XC Gaming,137,42.8,259091,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,GTX 1650 Gaming X 4G,MSI,MSI GTX 1650 4GB Gaming X,137,42.8,259091,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,,Nvidia,GTX 1650-Ti (Mobile),138,42.2,33798,https://gpu.userbenchmark.com/SpeedTest/1091296/NVIDIA-GeForce-GTX-1650-Ti
GPU,,Nvidia,GTX 1650 (Mobile),139,41.2,92838,https://gpu.userbenchmark.com/SpeedTest/775280/NVIDIA-GeForce-GTX-1650
GPU,,Nvidia,Quadro P2000,140,40.9,13958,https://gpu.userbenchmark.com/SpeedTest/257811/NVIDIA-Quadro-P2000
GPU,,Nvidia,GTX 980M,141,40.6,14160,https://gpu.userbenchmark.com/SpeedTest/15596/NVIDIA-GeForce-GTX-980M
GPU,,Nvidia,GeForce GTX 690 (SLI Disabled),142,40.3,5438,https://gpu.userbenchmark.com/SpeedTest/8241/NVIDIA-GeForce-GTX-690
GPU,,Nvidia,Quadro P3000,143,40,1198,https://gpu.userbenchmark.com/SpeedTest/264483/NVIDIA-Quadro-P3000
GPU,,AMD,RX 470,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 GAMING X 4G,MSI,MSI RX 470 4GB Gaming X,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 GAMING X 8G,MSI,MSI RX 470 8GB Gaming X,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-02-20G,Sapphire,Sapphire RX 470 8GB NITRO+,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-01-20G,Sapphire,Sapphire RX 470 4GB NITRO+,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-00-20G,Sapphire,Sapphire RX 470 4GB,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,100407-4GOCL,Sapphire,Sapphire RX 470 4GB,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,STRIX-RX470-O4G-GAMING,Asus,Asus RX 470 4GB ROG STRIX OC,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,GV-RX470G1 GAMING-4GD,Gigabyte,Gigabyte RX 470 4GB G1 Gaming,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,AXRX 470 4GBD5-3DH/OC,PowerColor,PowerColor RX 470 4GB Red Devil/Dragon,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,HS-470R4LCNR/HS-470R4LTNR,PwrHis,HIS RX 470 4GB IceQ X² OC,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,RX-470P4SFD5,XFX,XFX RX 470 4GB Single Fan,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,RX-470P4LFB6,XFX,XFX RX 470 4GB Black,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 ARMOR 4G OC,MSI,MSI RX 470 4GB ARMOR OC,144,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,,AMD,Radeon Pro 5500M,145,39.3,2080,https://gpu.userbenchmark.com/SpeedTest/960765/AMD-Radeon-Pro-5500M
GPU,,Intel,Arc A380,146,38,722,https://gpu.userbenchmark.com/SpeedTest/1795939/IntelR-ArcTM-A380-Graphics
GPU,,AMD,Radeon RX Vega M GH,147,37.7,3270,https://gpu.userbenchmark.com/SpeedTest/422266/Radeon-RX-Vega-M-GH-Graphics
GPU,,AMD,R9 380X,148,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,R9-380X-F24M,XFX,XFX R9 380X 4GB Black DD XXX OC,148,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,11250-01-20G,Sapphire,Sapphire R9 380X 4GB Nitro Dual-X OC,148,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,GV-R938XG1 GAMING-4GD,Gigabyte,Gigabyte R9 380X 4GB Gaming,148,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,AXR9 280X 3GBD5-T2DHE/OC,PowerColor,PowerColor R9 280X 3GB OC,148,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,,AMD,HD 7970,149,36.4,6727,https://gpu.userbenchmark.com/AMD-HD-7970/Rating/2163
GPU,,Nvidia,GTX 1650 (Mobile Max-Q),150,36,6904,https://gpu.userbenchmark.com/SpeedTest/790279/NVIDIA-GeForce-GTX-1650-with-Max-Q-Design
GPU,,AMD,RX 6400,151,36,4292,https://gpu.userbenchmark.com/SpeedTest/1834749/AMD-Radeon-RX-6400
GPU,,AMD,R9 280X,152,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-00-20G,Sapphire,Sapphire R9 280X 3GB Dual-X OC,152,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-20-20G,Sapphire,Sapphire R9 280X 3GB VAPOR-X,152,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-01-40G,Sapphire,Sapphire R9 280X 3GB TOXIC,152,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,GV-R928XOC-3GD REV3,Gigabyte,Gigabyte R9 280X 3GB WINDFORCE OC REV3,152,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,,AMD,FirePro W9000,153,35,78,https://gpu.userbenchmark.com/AMD-FirePro-W9000/Rating/2841
GPU,,AMD,HD 7990 (CrossFire Disabled),154,34.4,1161,https://gpu.userbenchmark.com/SpeedTest/7985/AMD-Radeon-HD-7900
GPU,,AMD,Radeon Pro 5300M,155,34.3,1013,https://gpu.userbenchmark.com/SpeedTest/965657/AMD-Radeon-Pro-5300M
GPU,,Nvidia,GTX 770,156,34.1,116895,https://gpu.userbenchmark.com/Nvidia-GTX-770/Rating/2174
GPU,,AMD,R9 380,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9 380 GAMING 4G,MSI,MSI R9 380 GAMING 4GB,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-13-20G,Sapphire,Sapphire R9 380 4GB NITRO,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-02-20G,Sapphire,Sapphire R9 380 2GB Dual-X OC,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-00-20G,Sapphire,Sapphire R9 380 2GB Dual-X OC,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,GV-R938G1 GAMING-4GD,Gigabyte,Gigabyte R9 380 4GB G1,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,GV-R938WF2-4GD,Gigabyte,Gigabyte R9 380 4GB G1 Windforce,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-2DF5,XFX,XFX R9 380 2GB DD Edition 2DF5,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-F22M,XFX,XFX R9 380 2GB DD Edition F22M,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-4255,XFX,XFX R9 380 4GB DD Edition 4255,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-4DF5,XFX,XFX R9 380 4GB 4DF5,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,STRIX-R9380-DC2OC-2GD5-GAMING,Asus,Asus R9 380 2GB STRIX,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,STRIX-R9380-DC2OC-4GD5-GAMING,Asus,Asus R9 380  4GB STRIX GAMING,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,AXR9 380 4GBD5-PPDHE,PowerColor,PowerColor R9 380 4GB PCS+,157,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,,Nvidia,GTX 960,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,02G-P4-2966-KR,EVGA,EVGA GTX 960 2GB SuperSC ACX 2.0+,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,STRIX-GTX960-DC2OC-2GD5,Asus,ASUS GTX 960 2GB STRIX,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GTX 960 GAMING 2G,MSI,MSI GTX 960 2GB Gaming,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GTX 960 GAMING 4G,MSI,MSI GTX 960 4GB Gaming,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,04G-P4-3967-KR,EVGA,EVGA GTX 960 4GB SuperSC ACX 2.0 Backplate,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GV-N960WF2OC-2GD,Gigabyte,Gigabyte GTX 960 2GB Windforce 2X,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GV-N960OC-4GD,Gigabyte,Gigabyte GTX 960 2GB OC,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,STRIX-GTX960-DC2OC-4GD5,Asus,ASUS GTX 960 4GB STRIX,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,04G-P4-3969-KR,EVGA,EVGA GTX 960 4GB FTW GAMING ACX 2.0+,158,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,,AMD,R9 285,159,32.1,6276,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,R9 285 GAMING 2G,MSI,MSI R9 285 2GB GAMING,159,32.1,6276,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,11235-03-20G,Sapphire,Sapphire R9 285 2GB Dual-X OC,159,32.1,6276,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,AXR9 285 2GBD5-TDHE,PowerColor,PowerColor R9 285 2GB Turbo Duo,159,32.1,6276,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,,Nvidia,Quadro M4000,160,31.9,9043,https://gpu.userbenchmark.com/SpeedTest/37687/NVIDIA-Quadro-M4000
GPU,,Nvidia,GTX 680,161,31.6,38995,https://gpu.userbenchmark.com/Nvidia-GTX-680/Rating/3148
GPU,,Nvidia,Quadro K5200,162,31.1,1717,https://gpu.userbenchmark.com/SpeedTest/20811/NVIDIA-Quadro-K5200
GPU,,Nvidia,GTX 970M,163,30.7,21995,https://gpu.userbenchmark.com/SpeedTest/17319/NVIDIA-GeForce-GTX-970M
GPU,,AMD,R9 280,164,30,33175,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,11230-00-20G,Sapphire,Sapphire R9 280 3GB Dual-X,164,30,33175,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,R9280ATDFD,XFX,XFX R9 280 3GB Double Dissipation,164,30,33175,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,R9280ATDBD,XFX,XFX R9 280 3GB Double Dissipation Black,164,30,33175,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,,Nvidia,GTX 1050-Ti,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6253-KR,EVGA,EVGA GTX 1050 Ti 4GB SC Single Fan,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6251-KR,EVGA,EVGA GTX 1050 Ti 4GB Gaming Single Fan,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6255-KR,EVGA,EVGA GTX 1050 Ti 4GB SSC GAMING ACX 3.0,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GTX 1050 TI 4G OC,MSI,MSI GTX 1050 Ti 4GB OC,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GTX 1050 TI 4GT OC,MSI,MSI GTX 1050 Ti 4GB OC Twin,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TOC-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB OC,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,ZT-P10510A-10L,Zotac,Zotac GTX 1050 Ti 4GB Mini,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,ZT-P10510B-10L,Zotac,Zotac GTX 1050 Ti 4GB Twin,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU, GV-N105TWF2OC-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB Twin,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GeForce GTX 1050 TI GAMING X 4G,MSI,MSI GTX 1050 Ti 4GB GAMING X,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,EX-GTX1050TI-4G,Asus,Asus GTX 1050 Ti 4GB Expedition,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,STRIX-GTX1050TI-O4G-GAMING,Asus,Asus GTX 1050 Ti 4GB ROG STRIX,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6258-KR,EVGA,EVGA GTX 1050 Ti 4GB FTW GAMING ACX 3.0,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TD5-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB 1430 MHz,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TG1GAMING-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB G1 GAMING,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,VCGGTX1050T4PB,PNY,PNY GTX 1050 Ti 4GB Single,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,Cerberus-GTX1050Ti-O4G,Asus,Asus GTX 1050 Ti 4GB Cerberus OC,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TOC-4GL,Gigabyte,Gigabyte GTX 1050 Ti 4GB OC Low Profile,165,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,,Nvidia,GTX 1050-Ti (Mobile),166,28.8,105856,https://gpu.userbenchmark.com/SpeedTest/223242/NVIDIA-GeForce-GTX-1050-Ti
GPU,,AMD,HD 7950,167,28.6,33820,https://gpu.userbenchmark.com/AMD-HD-7950/Rating/2160
GPU,,Nvidia,GTX 670,168,27.7,47610,https://gpu.userbenchmark.com/Nvidia-GTX-670/Rating/2181
GPU,,Nvidia,GTX 880M,169,27.6,2147,https://gpu.userbenchmark.com/SpeedTest/8540/NVIDIA-GeForce-GTX-880M
GPU,,Nvidia,GeForce GTX 590 (SLI Disabled),170,27.3,1205,https://gpu.userbenchmark.com/SpeedTest/8041/NVIDIA-GeForce-GTX-590
GPU,,Nvidia,GTX 1630,171,27.1,933,https://gpu.userbenchmark.com/SpeedTest/1882491/NVIDIA-GeForce-GTX-1630
GPU,,AMD,Radeon RX Vega M GL,172,27,1607,https://gpu.userbenchmark.com/SpeedTest/453719/Radeon-RX-Vega-M-GL-Graphics
GPU,,AMD,R9 270X,173,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,11217-01-20G,Sapphire,Sapphire R9 270X 2GB Dual-X Boost OC,173,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,11217-04-20G,Sapphire,Sapphire R9 270X 4GB Dual-X Boost OC,173,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,GV-R927XOC-2GD,Gigabyte,Gigabyte R9 270X 2GB WINDFORCE,173,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,GV-R927XOC-4GD,Gigabyte,Gigabyte R9 270X 4GB WINDFORCE,173,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,R9270X-DC2T-2GD5,Asus,Asus R9 270X 2GB DirectCU II,173,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,,Nvidia,GTX 760 Ti OEM,174,26.4,1817,https://gpu.userbenchmark.com/SpeedTest/10856/NVIDIA-GeForce-GTX-760-Ti-OEM
GPU,,Parallels,Display Adapter (WDDM),175,26.2,2233,https://gpu.userbenchmark.com/SpeedTest/7878/Parallels-Display-Adapter-WDDM
GPU,,Nvidia,GTX 760,176,26,161132,https://gpu.userbenchmark.com/Nvidia-GTX-760/Rating/2159
GPU,,AMD,HD 7870,177,25.9,42130,https://gpu.userbenchmark.com/AMD-HD-7870/Rating/2161
GPU,,Nvidia,GTX 660-Ti,178,25.9,42960,https://gpu.userbenchmark.com/Nvidia-GTX-660-Ti/Rating/2183
GPU,,Nvidia,GTX 1050,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,ZT-P10500A-10L,Zotac,Zotac GTX 1050 2GB Mini,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GTX 1050 2G OC,MSI,MSI GTX 1050 2GB OC,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
